Date,Campaign,id,ad_id,os,Installs,app
2019-03-02,MSK,1190,36296008,ios,0.000,real
2019-03-02,MSK,1190,36296012,ios,0.000,real
2019-03-02,MSK,1190,36296013,ios,0.000,real
2019-03-02,MSK,1190,36296022,ios,0.000,real
2019-03-02,MSK,1190,36296023,ios,0.000,real
2019-03-02,MSK,1190,36296024,ios,0.000,real
2019-03-02,MSK,1190,36296029,ios,0.000,real
2019-03-02,MSK,1190,36296031,ios,0.000,real
2019-03-02,MSK,1190,36296038,ios,0.000,real
2019-03-02,MSK,1190,36296039,ios,0.000,real
2019-03-02,MSK,1190,36296044,ios,0.000,real
2019-03-02,MSK,1190,36374453,ios,0.000,real
2019-03-02,MSK,1190,36374509,ios,1.000,real
2019-03-02,MSK,1190,36374525,ios,0.000,real
2019-03-02,MSK,1190,36444120,ios,0.000,real
2019-03-02,MSK,1190,36444121,ios,0.000,real
2019-03-02,MSK,1190,36444122,ios,0.000,real
2019-03-02,MSK,1190,36444123,ios,0.000,real
2019-03-02,MSK,1190,36444149,ios,0.000,real
2019-03-02,MSK,1190,36444150,ios,0.000,real
2019-03-02,MSK,1190,36444151,ios,0.000,real
2019-03-02,MSK,1190,36444152,ios,0.000,real
2019-03-02,MSK,1190,36984586,ios,0.000,real
2019-03-02,MSK,1190,36984706,ios,0.000,real
2019-03-02,MSK,1190,36984965,ios,0.000,real
2019-03-02,MSK,1190,36985082,ios,0.000,real
2019-03-02,MSK,1190,36985165,ios,0.000,real
2019-03-02,MSK,1190,36985267,ios,0.000,real
2019-03-02,MSK,1190,36985269,ios,0.000,real
2019-03-02,MSK,1190,36985292,ios,0.000,real
2019-03-02,MSK,1190,37702872,ios,0.000,real
2019-03-02,MSK,1190,37702872,server,0.000,real
2019-03-02,MSK,1190,37702880,ios,0.000,real
2019-03-02,MSK,1190,37702881,ios,0.000,real
2019-03-02,MSK,1190,37702883,ios,0.000,real
2019-03-02,MSK,1190,37705829,ios,0.000,real
2019-03-02,MSK,1190,37705830,ios,0.000,real
2019-03-02,MSK,1190,37705831,ios,0.000,real
2019-03-02,MSK,1190,37802209,ios,0.000,real
2019-03-02,MSK,1190,37802210,ios,0.000,real
2019-03-02,MSK,1190,37802211,ios,1.000,real
2019-03-02,MSK,1190,37802212,ios,0.000,real
2019-03-02,MSK,1190,37894670,ios,0.000,real
2019-03-02,MSK,1190,37894678,ios,0.000,real
2019-03-02,MSK,1190,37894679,ios,0.000,real
2019-03-02,MSK,1190,37894680,ios,0.000,real
2019-03-02,MSK,1190,37894681,ios,0.000,real
2019-03-02,MSK,1190,37966236,ios,1.000,real
2019-03-02,MSK,1190,37966237,ios,0.000,real
2019-03-02,MSK,1190,37998462,ios,0.000,real
2019-03-02,MSK,1190,37998463,ios,0.000,real
2019-03-02,MSK,1190,37998464,ios,0.000,real
2019-03-02,MSK,1190,37998473,ios,0.000,real
2019-03-02,MSK,1190,37998474,ios,1.000,real
2019-03-02,MSK,1957,37720559,ios,0.000,real
2019-03-02,MSK,1957,37720653,ios,0.000,real
2019-03-02,MSK,1957,37737882,ios,0.000,real
2019-03-02,MSK,2260,36283822,ios,0.000,real
2019-03-02,MSK,2260,36283823,ios,0.000,real
2019-03-02,MSK,2260,36283824,ios,0.000,real
2019-03-02,MSK,2260,36284012,ios,0.000,real
2019-03-02,MSK,2260,36284013,ios,0.000,real
2019-03-02,MSK,2260,36284014,ios,0.000,real
2019-03-02,MSK,2260,36284015,ios,0.000,real
2019-03-02,MSK,2260,36284016,ios,0.000,real
2019-03-02,MSK,2260,36284040,ios,0.000,real
2019-03-02,MSK,2260,36284041,ios,0.000,real
2019-03-02,MSK,2260,36284081,ios,0.000,real
2019-03-02,MSK,2260,36284082,ios,0.000,real
2019-03-02,MSK,2260,36284132,ios,0.000,real
2019-03-02,MSK,2260,36284146,ios,0.000,real
2019-03-02,MSK,2260,36284239,ios,0.000,real
2019-03-02,MSK,2260,36284240,ios,0.000,real
2019-03-02,MSK,2260,36284241,ios,0.000,real
2019-03-02,MSK,2260,36284261,ios,0.000,real
2019-03-02,MSK,2260,36284303,ios,0.000,real
2019-03-02,MSK,2260,36284304,ios,0.000,real
2019-03-02,MSK,2260,36284305,ios,0.000,real
2019-03-02,MSK,2260,36284380,ios,0.000,real
2019-03-02,MSK,2260,36284381,ios,0.000,real
2019-03-02,MSK,2260,36284382,ios,0.000,real
2019-03-02,MSK,2260,36284383,ios,0.000,real
2019-03-02,MSK,2260,36284384,ios,0.000,real
2019-03-02,MSK,2260,36284399,ios,0.000,real
2019-03-02,MSK,2260,36284400,ios,0.000,real
2019-03-02,MSK,2260,36284401,ios,0.000,real
2019-03-02,MSK,2260,36284402,ios,0.000,real
2019-03-02,MSK,2260,36284403,ios,0.000,real
2019-03-02,MSK,2260,36284404,ios,0.000,real
2019-03-02,MSK,2260,36284405,ios,0.000,real
2019-03-02,MSK,2260,36284428,ios,0.000,real
2019-03-02,MSK,2260,36284429,ios,0.000,real
2019-03-02,MSK,2260,36284430,ios,0.000,real
2019-03-02,MSK,2260,36284430,server,0.000,real
2019-03-02,MSK,2260,36284431,ios,0.000,real
2019-03-02,MSK,2260,36284432,ios,0.000,real
2019-03-02,MSK,2260,36284433,ios,0.000,real
2019-03-02,MSK,2260,36284452,ios,0.000,real
2019-03-02,MSK,2260,36284453,ios,0.000,real
2019-03-02,MSK,2260,36284479,ios,0.000,real
2019-03-02,MSK,2260,36284480,ios,0.000,real
2019-03-02,MSK,2260,36284481,ios,0.000,real
2019-03-02,MSK,2260,36284482,ios,0.000,real
2019-03-02,MSK,2260,36284483,ios,0.000,real
2019-03-02,MSK,2260,36284484,ios,0.000,real
2019-03-02,MSK,2260,36284485,ios,0.000,real
2019-03-02,MSK,2260,36284486,ios,0.000,real
2019-03-02,MSK,2260,36368169,ios,0.000,real
2019-03-02,MSK,2260,36368170,ios,0.000,real
2019-03-02,MSK,2260,36368171,ios,0.000,real
2019-03-02,MSK,2260,36368222,ios,0.000,real
2019-03-02,MSK,2260,36368265,ios,0.000,real
2019-03-02,MSK,2260,36368266,ios,0.000,real
2019-03-02,MSK,2260,36368267,ios,0.000,real
2019-03-02,MSK,2260,36368297,ios,0.000,real
2019-03-02,MSK,2260,36368355,ios,0.000,real
2019-03-02,MSK,2260,36368356,ios,0.000,real
2019-03-02,MSK,2260,36368360,ios,0.000,real
2019-03-02,MSK,2260,36368418,ios,0.000,real
2019-03-02,MSK,2260,36368419,ios,0.000,real
2019-03-02,MSK,2260,36368488,ios,0.000,real
2019-03-02,MSK,2260,36368489,ios,0.000,real
2019-03-02,MSK,2260,36385318,ios,2.000,real
2019-03-02,MSK,2260,36385330,ios,3.000,real
2019-03-02,MSK,2260,36385330,server,0.000,real
2019-03-02,MSK,2260,36385367,ios,1.000,real
2019-03-02,MSK,2260,36385413,ios,0.000,real
